annee	valeur	age	indicateur	genre	pays
1973 	0.00071	Y23	DEATHRATE	F	AT
1972 	0.00055	Y23	DEATHRATE	F	AT
1971 	0.00059	Y23	DEATHRATE	F	AT
1970 	0.0005	Y23	DEATHRATE	F	AT
2012 	0.00034	Y23	DEATHRATE	F	AZ
2010 	0.00051	Y23	DEATHRATE	F	AZ
2009 	0.00041	Y23	DEATHRATE	F	AZ
2008 	0.0005	Y23	DEATHRATE	F	AZ
2007 	0.00047	Y23	DEATHRATE	F	AZ
2006 	0.00068	Y23	DEATHRATE	F	AZ
2012 	0.00027	Y23	DEATHRATE	F	BE
2011 	0.00032	Y23	DEATHRATE	F	BE
2010 	0.00025	Y23	DEATHRATE	F	BE
2009 	0.00026	Y23	DEATHRATE	F	BE
2008 	0.00023	Y23	DEATHRATE	F	BE
2007 	0.00033	Y23	DEATHRATE	F	BE
2006 	0.0002	Y23	DEATHRATE	F	BE
2005 	0.0002	Y23	DEATHRATE	F	BE
2004 	0.00038	Y23	DEATHRATE	F	BE
2003 	0.00045	Y23	DEATHRATE	F	BE
2002 	0.00038	Y23	DEATHRATE	F	BE
2001 	0.00028	Y23	DEATHRATE	F	BE
2000 	0.00042	Y23	DEATHRATE	F	BE
1999 	0.00049	Y23	DEATHRATE	F	BE
1998 	0.00034	Y23	DEATHRATE	F	BE
1997 	0.00036	Y23	DEATHRATE	F	BE
1996 	0.0003	Y23	DEATHRATE	F	BE
1995 	0.00033	Y23	DEATHRATE	F	BE
1994 	0.00042	Y23	DEATHRATE	F	BE
1993 	0.00032	Y23	DEATHRATE	F	BE
1992 	0.0004	Y23	DEATHRATE	F	BE
1991 	0.00038	Y23	DEATHRATE	F	BE
1990 	0.00048	Y23	DEATHRATE	F	BE
1989 	0.00045	Y23	DEATHRATE	F	BE
1988 	0.00056	Y23	DEATHRATE	F	BE
1987 	0.00039	Y23	DEATHRATE	F	BE
1986 	0.00036	Y23	DEATHRATE	F	BE
1985 	0.00047	Y23	DEATHRATE	F	BE
1984 	0.00054	Y23	DEATHRATE	F	BE
1983 	0.00056	Y23	DEATHRATE	F	BE
1982 	0.00033	Y23	DEATHRATE	F	BE
1981 	0.00059	Y23	DEATHRATE	F	BE
1980 	0.00043	Y23	DEATHRATE	F	BE
1979 	0.00076	Y23	DEATHRATE	F	BE
1978 	0.00051	Y23	DEATHRATE	F	BE
1977 	0.00044	Y23	DEATHRATE	F	BE
1976 	0.00053	Y23	DEATHRATE	F	BE
1975 	0.00051	Y23	DEATHRATE	F	BE
1974 	0.00058	Y23	DEATHRATE	F	BE
1973 	0.00048	Y23	DEATHRATE	F	BE
1972 	0.00055	Y23	DEATHRATE	F	BE
1971 	0.00064	Y23	DEATHRATE	F	BE
1970 	0.0005	Y23	DEATHRATE	F	BE
1969 	0.00049	Y23	DEATHRATE	F	BE
1968 	0.00045	Y23	DEATHRATE	F	BE
1967 	0.0005	Y23	DEATHRATE	F	BE
1966 	0.00069	Y23	DEATHRATE	F	BE
1965 	0.00057	Y23	DEATHRATE	F	BE
1964 	0.00054	Y23	DEATHRATE	F	BE
1963 	0.00052	Y23	DEATHRATE	F	BE
1962 	0.00069	Y23	DEATHRATE	F	BE
1961 	0.00067	Y23	DEATHRATE	F	BE
1960 	0.0006	Y23	DEATHRATE	F	BE
2012 	0.00025	Y23	DEATHRATE	F	BG
2011 	0.00031	Y23	DEATHRATE	F	BG
2010 	0.00048	Y23	DEATHRATE	F	BG
2009 	0.00029	Y23	DEATHRATE	F	BG
2008 	0.00042	Y23	DEATHRATE	F	BG
2007 	0.00045	Y23	DEATHRATE	F	BG
2006 	0.00051	Y23	DEATHRATE	F	BG
2005 	0.0003	Y23	DEATHRATE	F	BG
2004 	0.00043	Y23	DEATHRATE	F	BG
2003 	0.00029	Y23	DEATHRATE	F	BG
2002 	0.0005	Y23	DEATHRATE	F	BG
2001 	0.00047	Y23	DEATHRATE	F	BG
2000 	0.00045	Y23	DEATHRATE	F	BG
1999 	0.00046	Y23	DEATHRATE	F	BG
1998 	0.00047	Y23	DEATHRATE	F	BG
1997 	0.00063	Y23	DEATHRATE	F	BG
1996 	0.00054	Y23	DEATHRATE	F	BG
1995 	0.00066	Y23	DEATHRATE	F	BG
1994 	0.0005	Y23	DEATHRATE	F	BG
1993 	0.00051	Y23	DEATHRATE	F	BG
1992 	0.0006	Y23	DEATHRATE	F	BG
1991 	0.0006	Y23	DEATHRATE	F	BG
1990 	0.00054	Y23	DEATHRATE	F	BG
1989 	0.00054	Y23	DEATHRATE	F	BG
1988 	0.0006	Y23	DEATHRATE	F	BG
1987 	0.0005	Y23	DEATHRATE	F	BG
1986 	0.00071	Y23	DEATHRATE	F	BG
1985 	0.00048	Y23	DEATHRATE	F	BG
1984 	0.00049	Y23	DEATHRATE	F	BG
1983 	0.00061	Y23	DEATHRATE	F	BG
1982 	0.00045	Y23	DEATHRATE	F	BG
1981 	0.00054	Y23	DEATHRATE	F	BG
1980 	0.00077	Y23	DEATHRATE	F	BG
1979 	0.00048	Y23	DEATHRATE	F	BG
1978 	0.00061	Y23	DEATHRATE	F	BG
1977 	0.0006	Y23	DEATHRATE	F	BG
1976 	0.00052	Y23	DEATHRATE	F	BG
1975 	0.00056	Y23	DEATHRATE	F	BG
1974 	0.00047	Y23	DEATHRATE	F	BG
1973 	0.00055	Y23	DEATHRATE	F	BG
1972 	0.00055	Y23	DEATHRATE	F	BG
1971 	0.0005	Y23	DEATHRATE	F	BG
1970 	0.00057	Y23	DEATHRATE	F	BG
1969 	0.00075	Y23	DEATHRATE	F	BG
1968 	0.00072	Y23	DEATHRATE	F	BG
1967 	0.00042	Y23	DEATHRATE	F	BG
1966 	0.00061	Y23	DEATHRATE	F	BG
1965 	0.00062	Y23	DEATHRATE	F	BG
1964 	0.00058	Y23	DEATHRATE	F	BG
1963 	0.00067	Y23	DEATHRATE	F	BG
1962 	0.00071	Y23	DEATHRATE	F	BG
1961 	0.00072	Y23	DEATHRATE	F	BG
1960 	0.00072	Y23	DEATHRATE	F	BG
2012 	0.00046	Y23	DEATHRATE	F	BY
2011 	0.0005	Y23	DEATHRATE	F	BY
2012 	0.00026	Y23	DEATHRATE	F	CH
2011 	0.00023	Y23	DEATHRATE	F	CH
2010 	0.00017	Y23	DEATHRATE	F	CH
2009 	0.00019	Y23	DEATHRATE	F	CH
2008 	0.00011	Y23	DEATHRATE	F	CH
2007 	0.00027	Y23	DEATHRATE	F	CH
2006 	0.00013	Y23	DEATHRATE	F	CH
2005 	0.00029	Y23	DEATHRATE	F	CH
2004 	0.0002	Y23	DEATHRATE	F	CH
2003 	0.00021	Y23	DEATHRATE	F	CH
2002 	0.00033	Y23	DEATHRATE	F	CH
2001 	0.00024	Y23	DEATHRATE	F	CH
2000 	0.00034	Y23	DEATHRATE	F	CH
1999 	0.00036	Y23	DEATHRATE	F	CH
1998 	0.00047	Y23	DEATHRATE	F	CH
1997 	0.00034	Y23	DEATHRATE	F	CH
1996 	0.0004	Y23	DEATHRATE	F	CH
1995 	0.00053	Y23	DEATHRATE	F	CH
1994 	0.00057	Y23	DEATHRATE	F	CH
1993 	0.00042	Y23	DEATHRATE	F	CH
1992 	0.00037	Y23	DEATHRATE	F	CH
1991 	0.0004	Y23	DEATHRATE	F	CH
1990 	0.00034	Y23	DEATHRATE	F	CH
1989 	0.00057	Y23	DEATHRATE	F	CH
1988 	0.00067	Y23	DEATHRATE	F	CH
1987 	0.00041	Y23	DEATHRATE	F	CH
1986 	0.00052	Y23	DEATHRATE	F	CH
1985 	0.00038	Y23	DEATHRATE	F	CH
1984 	0.00057	Y23	DEATHRATE	F	CH
1983 	0.00047	Y23	DEATHRATE	F	CH
1982 	0.00056	Y23	DEATHRATE	F	CH
1981 	0.00053	Y23	DEATHRATE	F	CH
1980 	0.00077	Y23	DEATHRATE	F	CH
1979 	0.0003	Y23	DEATHRATE	F	CH
1978 	0.00046	Y23	DEATHRATE	F	CH
1977 	0.00035	Y23	DEATHRATE	F	CH
1976 	0.0003	Y23	DEATHRATE	F	CH
1975 	0.00048	Y23	DEATHRATE	F	CH
1974 	0.00066	Y23	DEATHRATE	F	CH
1973 	0.00063	Y23	DEATHRATE	F	CH
1972 	0.00038	Y23	DEATHRATE	F	CH
1971 	0.00041	Y23	DEATHRATE	F	CH
1970 	0.00033	Y23	DEATHRATE	F	CH
1969 	0.00041	Y23	DEATHRATE	F	CH
1968 	0.00048	Y23	DEATHRATE	F	CH
1967 	0.00045	Y23	DEATHRATE	F	CH
1966 	0.00046	Y23	DEATHRATE	F	CH
1965 	0.00039	Y23	DEATHRATE	F	CH
1964 	0.00052	Y23	DEATHRATE	F	CH
1963 	0.00033	Y23	DEATHRATE	F	CH
1962 	0.00049	Y23	DEATHRATE	F	CH
1961 	0.00048	Y23	DEATHRATE	F	CH
1960 	0.00056	Y23	DEATHRATE	F	CH
2012 	0.00028	Y23	DEATHRATE	F	CY
2011 	0.0	Y23	DEATHRATE	F	CY
2010 	0.00015	Y23	DEATHRATE	F	CY
2009 	0.00015	Y23	DEATHRATE	F	CY
2008 	0.0	Y23	DEATHRATE	F	CY
2007 	0.0	Y23	DEATHRATE	F	CY
2006 	0.00017	Y23	DEATHRATE	F	CY
2005 	0.00017	Y23	DEATHRATE	F	CY
2004 	0.0	Y23	DEATHRATE	F	CY
2003 	0.0	Y23	DEATHRATE	F	CY
2002 	0.00056	Y23	DEATHRATE	F	CY
2001 	0.00058	Y23	DEATHRATE	F	CY
2000 	0.00059	Y23	DEATHRATE	F	CY
1999 	0.00061	Y23	DEATHRATE	F	CY
1998 	0.00041	Y23	DEATHRATE	F	CY
1997 	0.00021	Y23	DEATHRATE	F	CY
1996 	0.00021	Y23	DEATHRATE	F	CY
1995 	0.00042	Y23	DEATHRATE	F	CY
1994 	0.00064	Y23	DEATHRATE	F	CY
1993 	0.00112	Y23	DEATHRATE	F	CY
2012 	0.00027	Y23	DEATHRATE	F	CZ
2011 	0.00043	Y23	DEATHRATE	F	CZ
2010 	0.00033	Y23	DEATHRATE	F	CZ
2009 	0.00032	Y23	DEATHRATE	F	CZ
2008 	0.00025	Y23	DEATHRATE	F	CZ
2007 	0.00021	Y23	DEATHRATE	F	CZ
2006 	0.00034	Y23	DEATHRATE	F	CZ
2005 	0.00027	Y23	DEATHRATE	F	CZ
2004 	0.00021	Y23	DEATHRATE	F	CZ
2003 	0.00033	Y23	DEATHRATE	F	CZ
2002 	0.00038	Y23	DEATHRATE	F	CZ
2001 	0.00031	Y23	DEATHRATE	F	CZ
2000 	0.00024	Y23	DEATHRATE	F	CZ
1999 	0.00031	Y23	DEATHRATE	F	CZ
1998 	0.00038	Y23	DEATHRATE	F	CZ
1997 	0.00036	Y23	DEATHRATE	F	CZ
1996 	0.00041	Y23	DEATHRATE	F	CZ
1995 	0.00041	Y23	DEATHRATE	F	CZ
1994 	0.00041	Y23	DEATHRATE	F	CZ
1993 	0.00033	Y23	DEATHRATE	F	CZ
1992 	0.00035	Y23	DEATHRATE	F	CZ
1991 	0.00035	Y23	DEATHRATE	F	CZ
1990 	0.00046	Y23	DEATHRATE	F	CZ
1989 	0.00045	Y23	DEATHRATE	F	CZ
1988 	0.00038	Y23	DEATHRATE	F	CZ
1987 	0.00029	Y23	DEATHRATE	F	CZ
1986 	0.00051	Y23	DEATHRATE	F	CZ
1985 	0.00043	Y23	DEATHRATE	F	CZ
1984 	0.00037	Y23	DEATHRATE	F	CZ
1983 	0.00049	Y23	DEATHRATE	F	CZ
1982 	0.00043	Y23	DEATHRATE	F	CZ
1981 	0.00054	Y23	DEATHRATE	F	CZ
1980 	0.00025	Y23	DEATHRATE	F	CZ
1979 	0.00044	Y23	DEATHRATE	F	CZ
1978 	0.00053	Y23	DEATHRATE	F	CZ
1977 	0.00046	Y23	DEATHRATE	F	CZ
1976 	0.00051	Y23	DEATHRATE	F	CZ
1975 	0.0004	Y23	DEATHRATE	F	CZ
1974 	0.00046	Y23	DEATHRATE	F	CZ
1973 	0.00043	Y23	DEATHRATE	F	CZ
1972 	0.00058	Y23	DEATHRATE	F	CZ
1971 	0.00057	Y23	DEATHRATE	F	CZ
1970 	0.00052	Y23	DEATHRATE	F	CZ
1969 	0.00056	Y23	DEATHRATE	F	CZ
1968 	0.00053	Y23	DEATHRATE	F	CZ
1967 	0.00061	Y23	DEATHRATE	F	CZ
1966 	0.00062	Y23	DEATHRATE	F	CZ
1965 	0.00061	Y23	DEATHRATE	F	CZ
1964 	0.00054	Y23	DEATHRATE	F	CZ
1963 	0.00046	Y23	DEATHRATE	F	CZ
1962 	0.00067	Y23	DEATHRATE	F	CZ
1961 	0.00049	Y23	DEATHRATE	F	CZ
1960 	0.00065	Y23	DEATHRATE	F	CZ
2012 	0.0002	Y23	DEATHRATE	F	DE
2011 	0.0002	Y23	DEATHRATE	F	DE
2010 	0.00025	Y23	DEATHRATE	F	DE
2009 	0.00024	Y23	DEATHRATE	F	DE
2008 	0.00021	Y23	DEATHRATE	F	DE
2007 	0.00023	Y23	DEATHRATE	F	DE
2006 	0.00028	Y23	DEATHRATE	F	DE
2005 	0.00024	Y23	DEATHRATE	F	DE
2004 	0.00024	Y23	DEATHRATE	F	DE
2003 	0.00028	Y23	DEATHRATE	F	DE
2002 	0.00026	Y23	DEATHRATE	F	DE
2001 	0.00028	Y23	DEATHRATE	F	DE
2000 	0.00032	Y23	DEATHRATE	F	DE
1999 	0.00027	Y23	DEATHRATE	F	DE
1998 	0.00026	Y23	DEATHRATE	F	DE
1997 	0.00028	Y23	DEATHRATE	F	DE
1996 	0.00031	Y23	DEATHRATE	F	DE
1995 	0.00032	Y23	DEATHRATE	F	DE
1994 	0.00031	Y23	DEATHRATE	F	DE
1993 	0.00034	Y23	DEATHRATE	F	DE
1992 	0.00035	Y23	DEATHRATE	F	DE
1991 	0.00036	Y23	DEATHRATE	F	DE
1990 	0.00039	Y23	DEATHRATE	F	DE
1989 	0.00038	Y23	DEATHRATE	F	DE
1988 	0.00038	Y23	DEATHRATE	F	DE
1987 	0.00035	Y23	DEATHRATE	F	DE
1986 	0.00036	Y23	DEATHRATE	F	DE
1985 	0.00036	Y23	DEATHRATE	F	DE
2012 	0.0002	Y23	DEATHRATE	F	DE_TOT
2011 	0.0002	Y23	DEATHRATE	F	DE_TOT
2010 	0.00025	Y23	DEATHRATE	F	DE_TOT
2009 	0.00024	Y23	DEATHRATE	F	DE_TOT
2008 	0.00021	Y23	DEATHRATE	F	DE_TOT
2007 	0.00023	Y23	DEATHRATE	F	DE_TOT
2006 	0.00028	Y23	DEATHRATE	F	DE_TOT
2005 	0.00024	Y23	DEATHRATE	F	DE_TOT
2004 	0.00024	Y23	DEATHRATE	F	DE_TOT
2003 	0.00028	Y23	DEATHRATE	F	DE_TOT
2002 	0.00026	Y23	DEATHRATE	F	DE_TOT
2001 	0.00028	Y23	DEATHRATE	F	DE_TOT
2000 	0.00032	Y23	DEATHRATE	F	DE_TOT
1999 	0.00027	Y23	DEATHRATE	F	DE_TOT
1998 	0.00026	Y23	DEATHRATE	F	DE_TOT
1997 	0.00028	Y23	DEATHRATE	F	DE_TOT
1996 	0.00031	Y23	DEATHRATE	F	DE_TOT
1995 	0.00032	Y23	DEATHRATE	F	DE_TOT
1994 	0.00031	Y23	DEATHRATE	F	DE_TOT
1993 	0.00034	Y23	DEATHRATE	F	DE_TOT
1992 	0.00035	Y23	DEATHRATE	F	DE_TOT
1991 	0.00036	Y23	DEATHRATE	F	DE_TOT
1990 	0.00043	Y23	DEATHRATE	F	DE_TOT
1989 	0.00038	Y23	DEATHRATE	F	DE_TOT
1988 	0.0004	Y23	DEATHRATE	F	DE_TOT
1987 	0.00036	Y23	DEATHRATE	F	DE_TOT
1986 	0.00038	Y23	DEATHRATE	F	DE_TOT
1985 	0.00041	Y23	DEATHRATE	F	DE_TOT
1984 	0.00039	Y23	DEATHRATE	F	DE_TOT
1983 	0.00047	Y23	DEATHRATE	F	DE_TOT
1982 	0.00048	Y23	DEATHRATE	F	DE_TOT
1981 	0.00048	Y23	DEATHRATE	F	DE_TOT
1980 	0.00049	Y23	DEATHRATE	F	DE_TOT
1979 	0.00051	Y23	DEATHRATE	F	DE_TOT
1978 	0.00057	Y23	DEATHRATE	F	DE_TOT
1977 	0.00054	Y23	DEATHRATE	F	DE_TOT
1976 	0.00055	Y23	DEATHRATE	F	DE_TOT
1975 	0.00058	Y23	DEATHRATE	F	DE_TOT
1974 	0.00053	Y23	DEATHRATE	F	DE_TOT
1973 	0.00063	Y23	DEATHRATE	F	DE_TOT
1972 	0.00062	Y23	DEATHRATE	F	DE_TOT
1971 	0.0006	Y23	DEATHRATE	F	DE_TOT
1970 	0.00063	Y23	DEATHRATE	F	DE_TOT
1969 	0.0005	Y23	DEATHRATE	F	DE_TOT
1968 	0.00059	Y23	DEATHRATE	F	DE_TOT
1967 	0.00065	Y23	DEATHRATE	F	DE_TOT
1966 	0.00055	Y23	DEATHRATE	F	DE_TOT
1965 	0.00059	Y23	DEATHRATE	F	DE_TOT
1964 	0.00061	Y23	DEATHRATE	F	DE_TOT
1963 	0.00059	Y23	DEATHRATE	F	DE_TOT
1962 	0.00065	Y23	DEATHRATE	F	DE_TOT
1961 	0.00072	Y23	DEATHRATE	F	DE_TOT
1960 	0.00068	Y23	DEATHRATE	F	DE_TOT
2012 	0.00012	Y23	DEATHRATE	F	DK
2011 	0.00024	Y23	DEATHRATE	F	DK
2010 	0.00038	Y23	DEATHRATE	F	DK
2009 	0.00042	Y23	DEATHRATE	F	DK
2008 	0.0002	Y23	DEATHRATE	F	DK
2007 	0.00021	Y23	DEATHRATE	F	DK
2006 	0.00024	Y23	DEATHRATE	F	DK
2005 	0.00024	Y23	DEATHRATE	F	DK
2004 	0.0003	Y23	DEATHRATE	F	DK
2003 	0.00025	Y23	DEATHRATE	F	DK
2002 	0.00015	Y23	DEATHRATE	F	DK
2001 	0.0003	Y23	DEATHRATE	F	DK
2000 	0.00033	Y23	DEATHRATE	F	DK
1999 	0.00036	Y23	DEATHRATE	F	DK
1998 	0.00024	Y23	DEATHRATE	F	DK
1997 	0.00027	Y23	DEATHRATE	F	DK
1996 	0.00024	Y23	DEATHRATE	F	DK
1995 	0.00042	Y23	DEATHRATE	F	DK
1994 	0.00024	Y23	DEATHRATE	F	DK
1993 	0.00025	Y23	DEATHRATE	F	DK
1992 	0.00019	Y23	DEATHRATE	F	DK
1991 	0.00037	Y23	DEATHRATE	F	DK
1990 	0.00036	Y23	DEATHRATE	F	DK
1989 	0.00052	Y23	DEATHRATE	F	DK
1988 	0.00027	Y23	DEATHRATE	F	DK
1987 	0.00062	Y23	DEATHRATE	F	DK
1986 	0.00033	Y23	DEATHRATE	F	DK
1985 	0.00045	Y23	DEATHRATE	F	DK
1984 	0.00032	Y23	DEATHRATE	F	DK
1983 	0.00036	Y23	DEATHRATE	F	DK
1982 	0.00058	Y23	DEATHRATE	F	DK
1981 	0.00044	Y23	DEATHRATE	F	DK
1980 	0.00027	Y23	DEATHRATE	F	DK
1979 	0.00041	Y23	DEATHRATE	F	DK
1978 	0.00052	Y23	DEATHRATE	F	DK
1977 	0.00055	Y23	DEATHRATE	F	DK
1976 	0.00027	Y23	DEATHRATE	F	DK
1975 	0.00022	Y23	DEATHRATE	F	DK
1974 	0.00019	Y23	DEATHRATE	F	DK
2012 	0.00021	Y23	DEATHRATE	F	EA16
2011 	0.00021	Y23	DEATHRATE	F	EA16
2010 	0.00022	Y23	DEATHRATE	F	EA16
2009 	0.00024	Y23	DEATHRATE	F	EA16
2008 	0.0002	Y23	DEATHRATE	F	EA16
2007 	0.00023	Y23	DEATHRATE	F	EA16
2006 	0.00024	Y23	DEATHRATE	F	EA16
2005 	0.00026	Y23	DEATHRATE	F	EA16
2004 	0.00027	Y23	DEATHRATE	F	EA16
2003 	0.00026	Y23	DEATHRATE	F	EA16
2002 	0.00027	Y23	DEATHRATE	F	EA16
2001 	0.00028	Y23	DEATHRATE	F	EA16
2000 	0.00031	Y23	DEATHRATE	F	EA16
1999 	0.00032	Y23	DEATHRATE	F	EA16
1998 	0.00033	Y23	DEATHRATE	F	EA16
1997 	0.00031	Y23	DEATHRATE	F	EA16
1996 	0.00032	Y23	DEATHRATE	F	EA16
1995 	0.00035	Y23	DEATHRATE	F	EA16
1994 	0.00035	Y23	DEATHRATE	F	EA16
1993 	0.00035	Y23	DEATHRATE	F	EA16
2012 	0.00021	Y23	DEATHRATE	F	EA17
2011 	0.0002	Y23	DEATHRATE	F	EA17
2010 	0.00022	Y23	DEATHRATE	F	EA17
2009 	0.00024	Y23	DEATHRATE	F	EA17
2008 	0.0002	Y23	DEATHRATE	F	EA17
2007 	0.00023	Y23	DEATHRATE	F	EA17
2006 	0.00025	Y23	DEATHRATE	F	EA17
2005 	0.00026	Y23	DEATHRATE	F	EA17
2004 	0.00027	Y23	DEATHRATE	F	EA17
2003 	0.00026	Y23	DEATHRATE	F	EA17
2002 	0.00028	Y23	DEATHRATE	F	EA17
2001 	0.00028	Y23	DEATHRATE	F	EA17
2000 	0.00031	Y23	DEATHRATE	F	EA17
1999 	0.00033	Y23	DEATHRATE	F	EA17
1998 	0.00033	Y23	DEATHRATE	F	EA17
1997 	0.00031	Y23	DEATHRATE	F	EA17
1996 	0.00032	Y23	DEATHRATE	F	EA17
1995 	0.00035	Y23	DEATHRATE	F	EA17
1994 	0.00035	Y23	DEATHRATE	F	EA17
1993 	0.00036	Y23	DEATHRATE	F	EA17
2012 	0.00021	Y23	DEATHRATE	F	EA18
2011 	0.00021	Y23	DEATHRATE	F	EA18
2010 	0.00022	Y23	DEATHRATE	F	EA18
2009 	0.00024	Y23	DEATHRATE	F	EA18
2008 	0.0002	Y23	DEATHRATE	F	EA18
2007 	0.00023	Y23	DEATHRATE	F	EA18
2006 	0.00025	Y23	DEATHRATE	F	EA18
2005 	0.00026	Y23	DEATHRATE	F	EA18
2004 	0.00027	Y23	DEATHRATE	F	EA18
2003 	0.00026	Y23	DEATHRATE	F	EA18
2002 	0.00028	Y23	DEATHRATE	F	EA18
2012 	0.00051	Y23	DEATHRATE	F	EE
2011 	0.0001	Y23	DEATHRATE	F	EE
2010 	0.00021	Y23	DEATHRATE	F	EE
2009 	0.00126	Y23	DEATHRATE	F	EE
2008 	0.00073	Y23	DEATHRATE	F	EE
2007 	0.00072	Y23	DEATHRATE	F	EE
2006 	0.00073	Y23	DEATHRATE	F	EE
2005 	0.00021	Y23	DEATHRATE	F	EE
2004 	0.00074	Y23	DEATHRATE	F	EE
2003 	0.00032	Y23	DEATHRATE	F	EE
2002 	0.00085	Y23	DEATHRATE	F	EE
2001 	0.00074	Y23	DEATHRATE	F	EE
2000 	0.00042	Y23	DEATHRATE	F	EE
1999 	0.00085	Y23	DEATHRATE	F	EE
1998 	0.00086	Y23	DEATHRATE	F	EE
1997 	0.00043	Y23	DEATHRATE	F	EE
1996 	0.00042	Y23	DEATHRATE	F	EE
1995 	0.00101	Y23	DEATHRATE	F	EE
1994 	0.00119	Y23	DEATHRATE	F	EE
1993 	0.00098	Y23	DEATHRATE	F	EE
1992 	0.00039	Y23	DEATHRATE	F	EE
1991 	0.0005	Y23	DEATHRATE	F	EE
1990 	0.00081	Y23	DEATHRATE	F	EE
1989 	0.0005	Y23	DEATHRATE	F	EE
1988 	0.00076	Y23	DEATHRATE	F	EE
1987 	0.00019	Y23	DEATHRATE	F	EE
1986 	0.00027	Y23	DEATHRATE	F	EE
1985 	0.00062	Y23	DEATHRATE	F	EE
1984 	0.00094	Y23	DEATHRATE	F	EE
1983 	0.00043	Y23	DEATHRATE	F	EE
1982 	0.00052	Y23	DEATHRATE	F	EE
1981 	0.00053	Y23	DEATHRATE	F	EE
1980 	0.00036	Y23	DEATHRATE	F	EE
1979 	0.00087	Y23	DEATHRATE	F	EE
1978 	0.00052	Y23	DEATHRATE	F	EE
1977 	0.00018	Y23	DEATHRATE	F	EE
1976 	0.00037	Y23	DEATHRATE	F	EE
1975 	0.00036	Y23	DEATHRATE	F	EE
1974 	0.00055	Y23	DEATHRATE	F	EE
1973 	0.00037	Y23	DEATHRATE	F	EE
1972 	0.00101	Y23	DEATHRATE	F	EE
1971 	0.00019	Y23	DEATHRATE	F	EE
1970 	0.00081	Y23	DEATHRATE	F	EE
1969 	0.0007	Y23	DEATHRATE	F	EE
1968 	0.00052	Y23	DEATHRATE	F	EE
1967 	0.00052	Y23	DEATHRATE	F	EE
1966 	0.0006	Y23	DEATHRATE	F	EE
1965 	0.00099	Y23	DEATHRATE	F	EE
1964 	0.00067	Y23	DEATHRATE	F	EE
1963 	0.00069	Y23	DEATHRATE	F	EE
1962 	0.00067	Y23	DEATHRATE	F	EE
1961 	0.00076	Y23	DEATHRATE	F	EE
1960 	0.00095	Y23	DEATHRATE	F	EE
2012 	0.00023	Y23	DEATHRATE	F	EEA30
2011 	0.00024	Y23	DEATHRATE	F	EEA30
2010 	0.00024	Y23	DEATHRATE	F	EEA30
2009 	0.00027	Y23	DEATHRATE	F	EEA30
2008 	0.00023	Y23	DEATHRATE	F	EEA30
2007 	0.00025	Y23	DEATHRATE	F	EEA30
2006 	0.00026	Y23	DEATHRATE	F	EEA30
2005 	0.00026	Y23	DEATHRATE	F	EEA30
2004 	0.00028	Y23	DEATHRATE	F	EEA30
2003 	0.00029	Y23	DEATHRATE	F	EEA30
2002 	0.00029	Y23	DEATHRATE	F	EEA30
2012 	0.00023	Y23	DEATHRATE	F	EEA31
2011 	0.00023	Y23	DEATHRATE	F	EEA31
2010 	0.00024	Y23	DEATHRATE	F	EEA31
2009 	0.00027	Y23	DEATHRATE	F	EEA31
2008 	0.00023	Y23	DEATHRATE	F	EEA31
2007 	0.00025	Y23	DEATHRATE	F	EEA31
2006 	0.00026	Y23	DEATHRATE	F	EEA31
2005 	0.00026	Y23	DEATHRATE	F	EEA31
2004 	0.00028	Y23	DEATHRATE	F	EEA31
2003 	0.00029	Y23	DEATHRATE	F	EEA31
2002 	0.00029	Y23	DEATHRATE	F	EEA31
2012 	0.00019	Y23	DEATHRATE	F	EFTA
2011 	0.00021	Y23	DEATHRATE	F	EFTA
2010 	0.00023	Y23	DEATHRATE	F	EFTA
2009 	0.00024	Y23	DEATHRATE	F	EFTA
2008 	0.0002	Y23	DEATHRATE	F	EFTA
2007 	0.0003	Y23	DEATHRATE	F	EFTA
2006 	0.00013	Y23	DEATHRATE	F	EFTA
2005 	0.0003	Y23	DEATHRATE	F	EFTA
2004 	0.00026	Y23	DEATHRATE	F	EFTA
2003 	0.00023	Y23	DEATHRATE	F	EFTA
2002 	0.0003	Y23	DEATHRATE	F	EFTA
2001 	0.00034	Y23	DEATHRATE	F	EFTA
2000 	0.00035	Y23	DEATHRATE	F	EFTA
1999 	0.00033	Y23	DEATHRATE	F	EFTA
1998 	0.00038	Y23	DEATHRATE	F	EFTA
1997 	0.00033	Y23	DEATHRATE	F	EFTA
1996 	0.00026	Y23	DEATHRATE	F	EFTA
1995 	0.00048	Y23	DEATHRATE	F	EFTA
1994 	0.00047	Y23	DEATHRATE	F	EFTA
2012 	0.00032	Y23	DEATHRATE	F	EL
2011 	0.0003	Y23	DEATHRATE	F	EL
2010 	0.00025	Y23	DEATHRATE	F	EL
2009 	0.00026	Y23	DEATHRATE	F	EL
2008 	0.0003	Y23	DEATHRATE	F	EL
2007 	0.00023	Y23	DEATHRATE	F	EL
2006 	0.00022	Y23	DEATHRATE	F	EL
2005 	0.00039	Y23	DEATHRATE	F	EL
2004 	0.00028	Y23	DEATHRATE	F	EL
2003 	0.0002	Y23	DEATHRATE	F	EL
2002 	0.00036	Y23	DEATHRATE	F	EL
2001 	0.00032	Y23	DEATHRATE	F	EL
2000 	0.00028	Y23	DEATHRATE	F	EL
