index	nb_urls	delimit_hash	geo	text	nb_symbols	annee	delimit_mention	nb_extended_entities	text_mention	id_str	nb_user_photos	nb_user_mentions	type_extended_entities	created_at	lang	retweet_count	nb_hashtags	favorite_count	text_hashtags
778260156211748864	1	, 41, 46, 47, 53, 54, 65		Le genre d'info que tu ne vois pas venir #pitt #jolie #Brangelina https://t.co/YQsvRWQfFa	0	2016		0		778260156211748864	0	0	[]	Tue Sep 20 15:50:55 +0000 2016	fr	0	3	0	, pitt, jolie, Brangelina
778260208317587456	0	, 6, 17		Entre #Brangelina et les attaques médiatiques entre Touré/son agent et Guardiola, c'est la journée du lynchage public ?	0	2016		0		778260208317587456	0	0	[]	Tue Sep 20 15:51:07 +0000 2016	fr	0	1	3	, Brangelina
778260217280786433	0	, 60, 71		Naima Salhi et ses histoires de mari/amant &gt;&gt;&gt;&gt; #Brangelina	0	2016		0		778260217280786433	0	0	[]	Tue Sep 20 15:51:09 +0000 2016	fr	0	1	1	, Brangelina
778260336709398528	0	, 128, 139		"A peine divorcé le bel apollon a deja trouvé une remplaçante. Découvrez la mannequin de 23 ans qui a ravi le cœur de l'acteur" #Brangelina	0	2016		0		778260336709398528	0	0	[]	Tue Sep 20 15:51:38 +0000 2016	fr	0	1	0	, Brangelina
778260399896535040	0	, 61, 72		Tfacon l'amour est mort en 2016 jle savais pas étonnant 💁🏽😭😳 #brangelina	0	2016		0		778260399896535040	0	0	[]	Tue Sep 20 15:51:53 +0000 2016	fr	0	1	0	, brangelina
778260410487148544	1	, 42, 53		L'Amour éternel existe-t-il vraiment ? :( #brangelina https://t.co/Jn4Q0IFdS4	0	2016		0		778260410487148544	0	0	[]	Tue Sep 20 15:51:55 +0000 2016	fr	7	1	15	, brangelina
778260417957289984	0	, 88, 99		@doramilashe idem pour Angelina qu'on voyait souvent avec ses gosses et son frère ! WOW #Brangelina	0	2016	, 0, 12	0	, doramilashe	778260417957289984	0	1	[]	Tue Sep 20 15:51:57 +0000 2016	fr	0	1	0	, Brangelina
778260431307677696	1	, 26, 34, 35, 46		"Cherchez la femme ...👊🏻🤕 
#Gwyneth
#Brangelina https://t.co/8P8Rjv7VLi"	0	2016		0		778260431307677696	0	0	[]	Tue Sep 20 15:52:00 +0000 2016	fr	0	2	0	, Gwyneth, Brangelina
778260432117075968	0	, 95, 106		"Entendu au bureau:
- Qu'est-ce qu'ils vont faire avec leurs enfants?
- Les donner en adoption?
#Brangelina"	0	2016		0		778260432117075968	0	0	[]	Tue Sep 20 15:52:01 +0000 2016	fr	0	1	4	, Brangelina
778260450924490754	0	, 34, 45		Ma vie n'a plus aucun sens putain #Brangelina	0	2016		0		778260450924490754	0	0	[]	Tue Sep 20 15:52:05 +0000 2016	fr	0	1	0	, Brangelina
778260471598157824	0	, 71, 82		Ah oui mais ça c'est pas une joke, @BFMTV est vraiment en breaking sur #Brangelina. Quelle honte.	0	2016	, 35, 41	0	, BFMTV	778260471598157824	0	1	[]	Tue Sep 20 15:52:10 +0000 2016	fr	2	1	5	, Brangelina
778260479336734724	1	, 32, 43		"BFMTV au cœur de l'événement " #Brangelina https://t.co/mRlbImzEXu	0	2016		0		778260479336734724	0	0	[]	Tue Sep 20 15:52:12 +0000 2016	fr	2	1	2	, Brangelina
778260480083292160	1	, 44, 55, 56, 67		Quand j ai lu qu Angelina et Brad divorcent #Brangelina #loveisdead https://t.co/QiFiefZdQu	0	2016		0		778260480083292160	0	0	[]	Tue Sep 20 15:52:12 +0000 2016	fr	1	2	1	, Brangelina, loveisdead
778260516196257792	1	, 62, 71, 97, 108		Marion Cotillard est enceinte. Imaginez on découvre que c'est #BradPitt le père ? Le scandaaale. #Brangelina https://t.co/WrmT476dzi	0	2016		0		778260516196257792	0	0	[]	Tue Sep 20 15:52:21 +0000 2016	fr	89	2	62	, BradPitt, Brangelina
778260518188511232	0	, 24, 35, 58, 62		La mauvaise : le couple #Brangelina serait en fin de vie. #RIP	0	2016		0		778260518188511232	0	0	[]	Tue Sep 20 15:52:21 +0000 2016	fr	0	2	0	, Brangelina, RIP
778260605438402562	0	, 30, 41		Image exclusive du divorce de #Brangelina. (via @BuzzFeedEspanol) https://t.co/v4Q8PADItU	0	2016	, 48, 64	1	, BuzzFeedEspanol	778260605438402562	1	1	['photo']	Tue Sep 20 15:52:42 +0000 2016	fr	4	1	12	, Brangelina
778260610609971200	0	, 14, 25		c'est serieux #Brangelina qui divorce??? 🤔😰	0	2016		0		778260610609971200	0	0	[]	Tue Sep 20 15:52:43 +0000 2016	fr	0	1	2	, Brangelina
778260668243935232	0	, 95, 106, 107, 112		🔴 Primeur ! Michel Therrien déclare que Brad Pitt est le pire acteur que Hollywood ait connu 🔴 #brangelina #Habs #	0	2016		0		778260668243935232	0	0	[]	Tue Sep 20 15:52:57 +0000 2016	fr	0	2	1	, brangelina, Habs
778260733947764740	1	, 100, 111		@GauvinMJ ne perd pas espoir ma chérie ! Il y a toujours ces deux là en qui on peut garder espoir ! #Brangelina https://t.co/BfsyLsmThY	0	2016	, 0, 9	0	, GauvinMJ	778260733947764740	0	1	[]	Tue Sep 20 15:53:13 +0000 2016	fr	1	1	3	, Brangelina
778260904047702017	0	, 115, 126		"Et t'es supposé croire encore au couple, à l'engagement, au mariage, aux valeurs familiales...aux contes de fées 😢
#Brangelina"	0	2016		0		778260904047702017	0	0	[]	Tue Sep 20 15:53:53 +0000 2016	fr	0	1	4	, Brangelina
778260974105133056	0	, 76, 87, 88, 96		Que tout le monde se calme, il ne s'agit peut-être que d'un simple exercice #Brangelina #forever	0	2016		0		778260974105133056	0	0	[]	Tue Sep 20 15:54:10 +0000 2016	fr	3	2	3	, Brangelina, forever
778260997354258433	0	, 23, 34		C'est tellement triste #brangelina	0	2016		0		778260997354258433	0	0	[]	Tue Sep 20 15:54:15 +0000 2016	fr	0	1	0	, brangelina
778261137561358336	1	, 39, 50		Tout vient à point à qui sait attendre #brangelina https://t.co/DsfVxTQ8iW	0	2016		0		778261137561358336	0	0	[]	Tue Sep 20 15:54:49 +0000 2016	fr	1	1	2	, brangelina
778261139851452416	0	, 101, 112		"Angelina jolie et Brad Pitt divorcent, Jennifer Aniston en TT
Twitter a de quoi se délecter ce soir  #brangelina"	0	2016		0		778261139851452416	0	0	[]	Tue Sep 20 15:54:49 +0000 2016	fr	0	1	0	, brangelina
778261195849629696	0	, 106, 117, 118, 137		On voit le niveau du journalisme d'aujourd'hui quand c'est affiché URGENT devant l'annonce du divorce des #Brangelina #Questcequonsenfout	0	2016		0		778261195849629696	0	0	[]	Tue Sep 20 15:55:03 +0000 2016	fr	1	2	0	, Brangelina, Questcequonsenfout
778261314745593856	0	, 31, 42		Mais non!!!!!!!!!!!!!!!!!!! :( #brangelina	0	2016		0		778261314745593856	0	0	[]	Tue Sep 20 15:55:31 +0000 2016	fr	0	1	0	, brangelina
778261341840740352	0	, 60, 71		(Je pense que je ne me remettrai jamais de la séparation de #Brangelina) 😥	0	2016		0		778261341840740352	0	0	[]	Tue Sep 20 15:55:37 +0000 2016	fr	1	1	2	, Brangelina
778261387395100672	0	, 59, 70		J'avais espoir avec ce couple mais hélas je me sui trompée #brangelina	0	2016		0		778261387395100672	0	0	[]	Tue Sep 20 15:55:48 +0000 2016	fr	0	1	0	, brangelina
778261434744668160	0	, 50, 61		"Angelina Jolie demande le divorce,c'est la fin de #Brangelina
C'est triste
Attendez comment ils vont faire pour la garde de leurs 6 enfants?"	0	2016		0		778261434744668160	0	0	[]	Tue Sep 20 15:56:00 +0000 2016	fr	0	1	0	, Brangelina
778261439316430848	0	, 58, 69		Tant qu'on peut continuer à boire leur Château Miraval... #Brangelina	0	2016		0		778261439316430848	0	0	[]	Tue Sep 20 15:56:01 +0000 2016	fr	0	1	0	, Brangelina
778261450351673344	0	, 56, 67		Oh mon dieu quelle tristesse… en faite NOn rien à faire #brangelina	0	2016		0		778261450351673344	0	0	[]	Tue Sep 20 15:56:03 +0000 2016	fr	0	1	0	, brangelina
778261471704846336	0	, 18, 26, 93, 107, 108, 113, 114, 125		Cette histoire de #Divorce était prévisible car tout a commencé à la soirée de @SergeLeMytho #AngelinaJolie #brad #Brangelina @Bloques	0	2016	, 79, 92, 126, 134	0	, SergeLeMytho, Bloques	778261471704846336	0	2	[]	Tue Sep 20 15:56:08 +0000 2016	fr	0	4	2	, Divorce, AngelinaJolie, brad, Brangelina
778261474779205632	0	, 67, 78		Je ne comprends pas pourquoi Jennifer Aniston remonte sur la story #Brangelina et pas Billy Bob Thornton ... ou Gwyneth Paltrow même	0	2016		0		778261474779205632	0	0	[]	Tue Sep 20 15:56:09 +0000 2016	fr	0	1	2	, Brangelina
778261532958420992	1	, 73, 84		"C'est une blague? J'avais même pas capté qu'il y avait autant de gosses😂 #Brangelina 
 https://t.co/C4GQwzfKG2 via @purepeople"	0	2016	, 115, 126	0	, purepeople	778261532958420992	0	1	[]	Tue Sep 20 15:56:23 +0000 2016	fr	1	1	1	, Brangelina
778261583466209280	0	, 16, 27, 28, 34, 35, 43, 44, 49, 50, 59, 60, 74		😱😱😱 CHOCAPIC !! #brangelina #split #divorce #choc #bradpitt #angelinajolie effet d'une bombe 💣💣💣 Je suis dégoûtée...	0	2016		0		778261583466209280	0	0	[]	Tue Sep 20 15:56:35 +0000 2016	fr	0	6	2	, brangelina, split, divorce, choc, bradpitt, angelinajolie
778261671898976260	0	, 105, 116		La fille t'a fait divorcé et adopté ses 3 enfants adoptifs et elle te quitte car tu les élèves mal 😂😂😂😂😂 #Brangelina	0	2016		0		778261671898976260	0	0	[]	Tue Sep 20 15:56:56 +0000 2016	fr	2	1	3	, Brangelina
778261734272434176	1	, 36, 52, 62, 73		Pas la peine de se demander comment #JenniferAniston réagira. #Brangelina https://t.co/gjiGbKWpAe	0	2016		0		778261734272434176	0	0	[]	Tue Sep 20 15:57:11 +0000 2016	fr	0	2	0	, JenniferAniston, Brangelina
778261786877452288	0	, 45, 56, 57, 65, 66, 76		Non mais d'accord comment vous voulez aussi 😢#Brangelina #Divorce #Thecouple https://t.co/5xLB3MbYa8	0	2016		1		778261786877452288	1	0	['photo']	Tue Sep 20 15:57:24 +0000 2016	fr	0	3	1	, Brangelina, Divorce, Thecouple
778261797337956352	0	, 42, 53		mais ce couple ct goaaaaal jpleur du sang #Brangelina	0	2016		0		778261797337956352	0	0	[]	Tue Sep 20 15:57:26 +0000 2016	fr	0	1	1	, Brangelina
778261818548584449	1	, 64, 75		"Un coup de tonnerre". Rien que ça. -_- https://t.co/euOk5BxMqs #Brangelina	0	2016		0		778261818548584449	0	0	[]	Tue Sep 20 15:57:31 +0000 2016	fr	0	1	2	, Brangelina
778261899582595072	0	, 56, 67		Dites moi que c'est une blague ! Non pas eux pas eux 😢💔 #Brangelina	0	2016		0		778261899582595072	0	0	[]	Tue Sep 20 15:57:50 +0000 2016	fr	1	1	2	, Brangelina
778262127379410945	1	, 61, 72		La 1ère déclaration de Brad Pitt après l'annonce du divorce. #Brangelina https://t.co/M723XU6b3p	0	2016		0		778262127379410945	0	0	[]	Tue Sep 20 15:58:45 +0000 2016	fr	0	1	0	, Brangelina
778262213232656384	0	, 82, 93		"Les francaises entretiennent leur reputation de putes ..
Marion Cotillard a brisé #Brangelina 👌🏼"	0	2016		0		778262213232656384	0	0	[]	Tue Sep 20 15:59:05 +0000 2016	fr	1	1	0	, Brangelina
778262220144795650	0	, 0, 22, 23, 32, 33, 44		#TwitterFRvsFacebookFR #BradPitt #Brangelina twitter c'est sombre https://t.co/7fSYuohwsw	0	2016		4		778262220144795650	1	0	['photo', 'photo', 'photo', 'photo']	Tue Sep 20 15:59:07 +0000 2016	fr	1	3	2	, TwitterFRvsFacebookFR, BradPitt, Brangelina
778262254441664513	0	, 52, 63		Toujours pas d'alerte @lemondefr sur le divorce des #Brangelina.	0	2016	, 22, 32	0	, lemondefr	778262254441664513	0	1	[]	Tue Sep 20 15:59:15 +0000 2016	fr	0	1	1	, Brangelina
778262325946122240	1	, 41, 55, 76, 85, 86, 97		1h à peine après l'annonce du divorce d' #AngelinaJolie 116 000 Tweets pour #BradPitt #Brangelina https://t.co/taakHtXOC0	0	2016		0		778262325946122240	0	0	[]	Tue Sep 20 15:59:32 +0000 2016	fr	1	3	0	, AngelinaJolie, BradPitt, Brangelina
778262326034194432	1	, 41, 55, 76, 85, 86, 97		1h à peine après l'annonce du divorce d' #AngelinaJolie 116 000 Tweets pour #BradPitt #Brangelina https://t.co/5XWpRkn9f8	0	2016		0		778262326034194432	0	0	[]	Tue Sep 20 15:59:32 +0000 2016	fr	0	3	0	, AngelinaJolie, BradPitt, Brangelina
778262369063604224	0	, 105, 116		Une simple interrogation: MAIS C'EST QUOI CE BORDEL DE MERDE LÀ??? DIVORCE?? OÙ, QUAND, POURQUOI???????  #Brangelina	0	2016		0		778262369063604224	0	0	[]	Tue Sep 20 15:59:42 +0000 2016	fr	0	1	0	, Brangelina
778262402521567232	1	, 0, 11, 23, 31, 32, 41		#Brangelina c'est fini #Divorce #BradPitt https://t.co/cEe1X5vTeK	0	2016		0		778262402521567232	0	0	[]	Tue Sep 20 15:59:50 +0000 2016	fr	0	3	0	, Brangelina, Divorce, BradPitt
778262404312473600	0	, 29, 40		je viens de voir à propos de #brangelina et je vous jure que ça me rend vraiment triste c'était un icon leur couple 💔	0	2016		0		778262404312473600	0	0	[]	Tue Sep 20 15:59:51 +0000 2016	fr	0	1	1	, brangelina
778262417767817216	0	, 79, 90		Je suis trop triste là.. On dirait que c'est mes parents qui divorcent sérieux #Brangelina	0	2016		0		778262417767817216	0	0	[]	Tue Sep 20 15:59:54 +0000 2016	fr	1	1	1	, Brangelina
778262438697373696	1	, 40, 51		Quand tu refuse de croire au divorce de #Brangelina https://t.co/eTvXacbpLr	0	2016		0		778262438697373696	0	0	[]	Tue Sep 20 15:59:59 +0000 2016	fr	0	1	3	, Brangelina
778262464769167362	1	, 47, 58, 59, 73, 74, 79, 80, 88		Les Brangelina la fin https://t.co/r1ZexdZBRE  #Brangelina #AngelinaJolie #brad #Divorce https://t.co/0Rq2L2BBVi	0	2016		1		778262464769167362	1	0	['photo']	Tue Sep 20 16:00:05 +0000 2016	fr	0	4	0	, Brangelina, AngelinaJolie, brad, Divorce
778262464819519488	1	, 47, 58, 59, 73, 74, 79, 80, 88		Les Brangelina la fin https://t.co/U4torcQKRX  #Brangelina #AngelinaJolie #brad #Divorce https://t.co/EycCus24rr	0	2016		1		778262464819519488	1	0	['photo']	Tue Sep 20 16:00:05 +0000 2016	fr	47	4	14	, Brangelina, AngelinaJolie, brad, Divorce
778262489503064064	1	, 100, 111		Attendez c'est quoi ce bordel Marion Cotillard a pecho Brad Pitt elle serait la cause du divorce de #Brangelina ??… https://t.co/eL2EXEY7rh	0	2016		0		778262489503064064	0	0	[]	Tue Sep 20 16:00:11 +0000 2016	fr	1	1	1	, Brangelina
778262511246344194	0	, 21, 32		QUOIN C PAA POSSIBLE #brangelina	0	2016		0		778262511246344194	0	0	[]	Tue Sep 20 16:00:16 +0000 2016	fr	0	1	4	, brangelina
778262533404762112	0	, 47, 58, 97, 111		Marion Cotillard à l'origine de la rupture des #Brangelina ? Une raison de plus de la détester ! #AngelinaJolie	0	2016		0		778262533404762112	0	0	[]	Tue Sep 20 16:00:22 +0000 2016	fr	0	2	0	, Brangelina, AngelinaJolie
778262535648735232	0	, 45, 56		Vous préférez Angelina Jolie ou Brad Pitt ?  #Brangelina	0	2016		0		778262535648735232	0	0	[]	Tue Sep 20 16:00:22 +0000 2016	fr	4	1	4	, Brangelina
778262544372862976	1	, 19, 30, 35, 44, 45, 59		La fin d'un couple #Brangelina 😱😱😉 #BradPitt #AngelinaJolie https://t.co/1vC0eqjxVB	0	2016		0		778262544372862976	0	0	[]	Tue Sep 20 16:00:24 +0000 2016	fr	2	3	7	, Brangelina, BradPitt, AngelinaJolie
778262571296120832	0	, 127, 138		Si vous tendez bien l'oreille, vous entendrez le "POP" du bouchon de mousseux que Jennifer Aniston vient d'envoyer au plafond. #Brangelina	0	2016		0		778262571296120832	0	0	[]	Tue Sep 20 16:00:31 +0000 2016	fr	15	1	26	, Brangelina
778262622852509697	1	, 22, 33		Quand tu apprends que #Brangelina c'est fini ! https://t.co/mtglUQk8CB	0	2016		0		778262622852509697	0	0	[]	Tue Sep 20 16:00:43 +0000 2016	fr	0	1	0	, Brangelina
778262652988555264	0	, 20, 31		Wtffffff nooooooooi #Brangelina	0	2016		0		778262652988555264	0	0	[]	Tue Sep 20 16:00:50 +0000 2016	fr	0	1	0	, Brangelina
778262679182016514	0	, 43, 54		Marion Cotillard a l'origine du divorce de #Brangelina ? Ce mec est aveugle ou c'est d'avoir trop fumé pour la pub Chanel Numero 5 ?	0	2016		0		778262679182016514	0	0	[]	Tue Sep 20 16:00:56 +0000 2016	fr	1	1	6	, Brangelina
778262700866543616	1	, 0, 11, 42, 52, 67, 75, 103, 111		#Brangelina: le couple le plus glamour d' #Hollywood était venu au #Touquet en 2012... Aujourd'hui, il #divorce https://t.co/cMZfTWc2sC	0	2016		0		778262700866543616	0	0	[]	Tue Sep 20 16:01:01 +0000 2016	fr	0	4	1	, Brangelina, Hollywood, Touquet, divorce
778262806546219008	1	, 56, 67		"Je vais enfin pouvoir épouser Brad Pitt 😃
@Lula_Pauline #Brangelina Divorcent 💔 https://t.co/9ruanzQIz9"	0	2016	, 42, 55	0	, Lula_Pauline	778262806546219008	0	1	[]	Tue Sep 20 16:01:27 +0000 2016	fr	1	1	2	, Brangelina
778262863601426432	0	, 0, 11		"#Brangelina pourquoi ?
- paske la mula la mulaaa https://t.co/sSLntlNFUa"	0	2016		1		778262863601426432	1	0	['photo']	Tue Sep 20 16:01:40 +0000 2016	fr	0	1	0	, Brangelina
778262869716701184	0	, 77, 88, 90, 104		Après Vanessa Paradis et Johnny Depp, c'est tout ce qu'il nous restait.... 😢 #Brangelina  #AngelinaJolie	0	2016		0		778262869716701184	0	0	[]	Tue Sep 20 16:01:42 +0000 2016	fr	0	2	2	, Brangelina, AngelinaJolie
778262903468294144	1	, 52, 63		Je m'absente pour lire pendant 2h et j'apprends que #Brangelina divorce. https://t.co/oa6FA53A7V	0	2016		0		778262903468294144	0	0	[]	Tue Sep 20 16:01:50 +0000 2016	fr	7	1	17	, Brangelina
778262993880612864	0	, 23, 34		jcrois plus en l'amour #Brangelina	0	2016		0		778262993880612864	0	0	[]	Tue Sep 20 16:02:11 +0000 2016	fr	0	1	0	, Brangelina
778263097010249728	0	, 51, 62		Actuellemt en train de chercher un max d'infos sur #Brangelina pr éviter mon 2e texte de 25pg sur la coopération europé. d partis populistes	0	2016		0		778263097010249728	0	0	[]	Tue Sep 20 16:02:36 +0000 2016	fr	0	1	2	, Brangelina
778263109421166592	1	, 20, 31		Tout tout le camp!! #Brangelina https://t.co/t3KvMWPdn9	0	2016		0		778263109421166592	0	0	[]	Tue Sep 20 16:02:39 +0000 2016	fr	0	1	0	, Brangelina
778263128664571905	0	, 69, 80		S'ils avaient divorcé pour infidélité là ça aurait été super drôle ! #Brangelina	0	2016		0		778263128664571905	0	0	[]	Tue Sep 20 16:02:43 +0000 2016	fr	0	1	0	, Brangelina
778263356662804480	0	, 37, 48		Le symbole de l'amour hollywoodien 💔 #Brangelina https://t.co/0MJoU52aGc	0	2016		1		778263356662804480	1	0	['photo']	Tue Sep 20 16:03:38 +0000 2016	fr	0	1	0	, Brangelina
778263362438361088	1	, 0, 16, 44, 55		#JenniferAniston à l'annonce du divorce des #Brangelina https://t.co/9SDbfCbu4Y	0	2016		0		778263362438361088	0	0	[]	Tue Sep 20 16:03:39 +0000 2016	fr	0	2	2	, JenniferAniston, Brangelina
778263381321064448	0	, 47, 58		N'est pas Sean Connery ou Paul Newman qui veut #Brangelina	0	2016		0		778263381321064448	0	0	[]	Tue Sep 20 16:03:44 +0000 2016	fr	0	1	0	, Brangelina
778263476485627905	1	, 21, 32		"C'est une blague ?..
#Brangelina https://t.co/yY9sWmAwQH"	0	2016		0		778263476485627905	0	0	[]	Tue Sep 20 16:04:06 +0000 2016	fr	0	1	1	, Brangelina
778263506118475776	0	, 55, 66		"C'est vrai ça craint pour Guillaume Canet quand même 🙄
#Brangelina"	0	2016		0		778263506118475776	0	0	[]	Tue Sep 20 16:04:13 +0000 2016	fr	0	1	0	, Brangelina
778263526095945728	0	, 114, 125		De toutes façons depuis le divorce de Demie Moore &amp; Bruce Willis, je ne crois plus en l'amour hollywoodien :) #Brangelina	0	2016		0		778263526095945728	0	0	[]	Tue Sep 20 16:04:18 +0000 2016	fr	0	1	1	, Brangelina
778263577182478336	0	, 94, 105		quand tu vois qu'Angelina et Brad ils divorcent bah tu te dis que l'amour est mort putain...💔 #Brangelina	0	2016		0		778263577182478336	0	0	[]	Tue Sep 20 16:04:30 +0000 2016	fr	1	1	4	, Brangelina
778263602792890368	0	, 128, 139		Bordel, les gifs de Jennifer Aniston c'est très drôle, mais ça fait une heure que je vois le même, soyez originaux les gens...  #Brangelina	0	2016		0		778263602792890368	0	0	[]	Tue Sep 20 16:04:37 +0000 2016	fr	0	1	0	, Brangelina
778263606823686144	1	, 0, 11, 23, 31, 32, 41		#Brangelina c'est fini #Divorce #BradPitt https://t.co/3T0L9ez557	0	2016		0		778263606823686144	0	0	[]	Tue Sep 20 16:04:37 +0000 2016	fr	0	3	0	, Brangelina, Divorce, BradPitt
778263621474381824	0	, 104, 115, 116, 125, 126, 140		De toute façon, je crois plus en l'amour depuis que Tim Burton et Helena Bonham Carter se sont séparés. #Brangelina #BradPitt #AngelinaJolie	0	2016		0		778263621474381824	0	0	[]	Tue Sep 20 16:04:41 +0000 2016	fr	6	3	6	, Brangelina, BradPitt, AngelinaJolie
778263622292209664	1	, 11, 22		Divorce de #Brangelina, mort de Prince... TMZ, le site de potins aux scoops mondiaux (via @Telerama)… https://t.co/AukzOejHDj	0	2016	, 90, 99	0	, Telerama	778263622292209664	0	1	[]	Tue Sep 20 16:04:41 +0000 2016	fr	11	1	13	, Brangelina
778263654101819392	0	, 47, 58		C'est pas drôle les blagues sur le  divorce de #Brangelina	0	2016		0		778263654101819392	0	0	[]	Tue Sep 20 16:04:49 +0000 2016	fr	0	1	1	, Brangelina
778263671051022336	1	, 33, 44		"Marion Cotillard en ce moment...
#Brangelina https://t.co/rWCvTeXnza"	0	2016		0		778263671051022336	0	0	[]	Tue Sep 20 16:04:53 +0000 2016	fr	0	1	3	, Brangelina
778263687383674880	0	, 76, 87		PDTAFFRRR BAH SI MEME EUX ILS SE SÉPARENT C VRMT LA MERDE NIVEAU AMOUR 2016 #Brangelina	0	2016		0		778263687383674880	0	0	[]	Tue Sep 20 16:04:57 +0000 2016	fr	0	1	0	, Brangelina
778263731696467968	0	, 107, 118		ALERTE INFO: ya Angelina Jolie qui divorce de Brad Pitt paske il a commis des attouchements sur ses gosses #Brangelina	0	2016		0		778263731696467968	0	0	[]	Tue Sep 20 16:05:07 +0000 2016	fr	0	1	0	, Brangelina
778263742710681601	1	, 62, 73		Quand on m'annonce le divorce de Brad Pitt et Angelina Jolie. #Brangelina https://t.co/86lR7cUsq1	0	2016		0		778263742710681601	0	0	[]	Tue Sep 20 16:05:10 +0000 2016	fr	0	1	2	, Brangelina
778263793176641536	0	, 0, 11		#Brangelina cest une blague ils divorcent!!🔫🔫	0	2016		0		778263793176641536	0	0	[]	Tue Sep 20 16:05:22 +0000 2016	fr	0	1	0	, Brangelina
778263825929924609	0	, 28, 39		Elle ne mérite pas mon bébé #Brangelina	0	2016		0		778263825929924609	0	0	[]	Tue Sep 20 16:05:30 +0000 2016	fr	0	1	0	, Brangelina
778263831927779328	0	, 106, 117		'' je serais ton Brad , tu seras mon Angelina '' , je ne peux plus utiliser cette phrase pour diskete 😩 ! #brangelina	0	2016		0		778263831927779328	0	0	[]	Tue Sep 20 16:05:31 +0000 2016	fr	1	1	0	, brangelina
778263857269735424	0	, 94, 105		Angelina Jolie a pas digéré que Brad Pitt l'abandonne pour aller chercher de la viande casher #Brangelina	0	2016		0		778263857269735424	0	0	[]	Tue Sep 20 16:05:37 +0000 2016	fr	0	1	2	, Brangelina
778263861556281344	0	, 15, 26		Le divorce des #Brangelina c la porte ouverte à ttes les fenêtres!A qui le tour? @edselys &amp; @benjadeceuninck ?Ou pire, @Waaagon &amp; @leeunem?	0	2016	, 81, 89, 96, 112, 123, 131, 138, 146	0	, edselys, benjadeceuninck, Waaagon, leeunem	778263861556281344	0	4	[]	Tue Sep 20 16:05:38 +0000 2016	fr	0	1	1	, Brangelina
778263900391346177	0	, 33, 47, 48, 59		12  ans de glamour à la poubelle #AngelinaJolie #Brangelina	0	2016		0		778263900391346177	0	0	[]	Tue Sep 20 16:05:47 +0000 2016	fr	0	2	0	, AngelinaJolie, Brangelina
778263919076974592	0	, 82, 93		Quoi ??? Brad et Angelina... C'est finit ! Bah oui, c'est finit finit finit finit #Brangelina https://t.co/phSWRYW5a7	0	2016		1		778263919076974592	1	0	['photo']	Tue Sep 20 16:05:52 +0000 2016	fr	0	1	0	, Brangelina
