POIDLOG	POIDSF	cLT1FREQ	cLT2FREQ																												
3.0036701953	16098.200449	2	1																												
1.1814795951	6332.1517047	3	1																												
0.2088279383	1119.2154235	2	1																												
0.9398905727	5037.352923	5	1																												
0.3823946694	2049.4480546	2	1																												
0.6563355218	3517.6367925	5	1																												
1.2590366968	6747.819767	2	1																												
0.2195686357	1176.7802987	1	1																												
0.1951123161	1045.7064091	0																													
0.116029708	621.8623801	3	1																												
0.449958829	2411.5588437	0																													
0.0920956855	493.58774748	20	3																												
0.5232774345	2804.5106427	3	1																												
1.6751248251	8977.8482513	0																													
1.2898275308	6912.8435496	2	1																												
1.6526237235	8857.2533721	2	1																												
0.4854783854	2601.9262616	2	3																												
0.9239442503	4951.8884491	3	1																												
1.1987422413	6424.6710299	2	1																												
0.4407770066	2362.3487744	3	2																												
1.7755593285	9516.1279765	3	1																												
1.3981159597	7493.2164671	20	2																												
0.115885131	621.0875183	5	1																												
0.1352461545	724.85311728	1	1																												
0.0564032014	302.29352204	1	1																												
0.6155358874	3298.970744	2	1																												
1.1624366463	6230.0908302	3	1																												
0.4418759424	2368.2385322	4	2																												
0.6981503822	3741.7439551	2	1																												
1.8542507914	9937.8756588	8	1																												
0.8352796317	4476.6895388	7	1																												
1.2303018733	6593.8151932	4	1																												
0.2937446995	1574.3276543	1	1																												
0.0972743112	521.34264342	2	1																												
0.0903858329	484.42377533	2	1																												
1.8117741983	9710.2219334	3	1																												
1.3693183698	7338.8754962	1	1																												
0.1135496591	608.57053352	3	1																												
1.687940499	9046.5339839	4	1																												
1.649646338	8841.2960448	3	1																												
1.5946909302	8546.7619872	6	1																												
0.4438920069	2379.0436501	2	1																												
2.1426897183	11483.766972	3	1																												
0.3941311415	2112.3497942	3	1																												
0.7281586916	3902.573789	5	1																												
0.5820840807	3119.6854512	2	1																												
1.3353926632	7157.0503325	2	1																												
0.3397706449	1821.0041688	10	2																												
0.4237640975	2271.1679183	9	1																												
0.2875555379	1541.156781	7	1																												
0.2146373134	1150.3508278	3	1																												
0.7115686208	3813.6591387	2	1																												
0.6938766723	3718.8389641	2	1																												
0.5259469163	2818.8177575	3	2																												
0.1265798521	678.40598326	14	1																												
1.0709025654	5739.5130083	4	1																												
1.3388979788	7175.8371063	4	1																												
0.2425496869	1299.9474724	2	2																												
0.1325820102	710.5746095	5	1																												
0.1591971762	853.21885765	1	1																												
0.1541819739	826.3398312	3	1																												
2.9891138766	16020.185713	6	1																												
